language1;lex1;lex_utf81;voc_lex_utf81
Hebrew;JBM/;יבם֜;יָבָם
Hebrew;JBMT/;יבמת֜;יְבֶמֶת
Hebrew;MBWCJM/;מבושׁים֜;מְבוּשִׁים
Hebrew;KJS/;כיס֜;כִּיס
Hebrew;ZNB[;זנב;זנב
Hebrew;XCL[;חשׁל;חשׁל
Hebrew;JG</;יגע֜;יָגֵעַ
Hebrew;VN>/;טנא֜;טֶנֶא
Hebrew;>NH/;אנה֜;אֹנֶה
Hebrew;M<WN/;מעון֜;מָעֹון
Hebrew;FJD[;שׂיד;שׂיד
Hebrew;FJD/;שׂיד֜;שִׂיד
Hebrew;SKT[;סכת;סכת
Hebrew;>SM/;אסם֜;אָסָם
Hebrew;>WYR/;אוצר֜;אֹוצָר
Hebrew;M>RH/;מארה֜;מְאֵרָה
Hebrew;MG<RT/;מגערת֜;מִגְעֶרֶת
Hebrew;M<LL/;מעלל֜;מַעֲלָל
Hebrew;DLQT/;דלקת֜;דַּלֶּקֶת
Hebrew;XRXR/;חרחר֜;חַרְחֻר
Hebrew;CDPWN/;שׁדפון֜;שִׁדָּפֹון
Hebrew;JRQWN/;ירקון֜;יֵרָקֹון
Hebrew;Z<WH/;זעוה֜;זַעֲוָה
Hebrew;VXRJM/;טחרים֜;טְחֹרִים
Hebrew;XRS/;חרס֜;חֶרֶס
Hebrew;CG<WN/;שׁגעון֜;שִׁגָּעֹון
Hebrew;<WRWN/;עורון֜;עִוָּרֹון
Hebrew;TMHWN/;תמהון֜;תִּמָּהֹון
Hebrew;KLH==/;כלה֜;כָּלֶה
Hebrew;CG<[;שׁגע;שׁגע
Hebrew;CMH/;שׁמה֜;שַׁמָּה
Hebrew;CNJNH/;שׁנינה֜;שְׁנִינָה
Hebrew;XSL[;חסל;חסל
Hebrew;>GR[;אגר;אגר
Hebrew;SWK[;סוך;סוך
Hebrew;YLYL/;צלצל֜;צְלָצַל
Hebrew;XSR==/;חסר֜;חֹסֶר
Hebrew;D>H[;דאה;דאה
Hebrew;BVX[;בטח;בטח
Hebrew;MYWQ/;מצוק֜;מָצֹוק
Hebrew;YWQ[;צוק;צוק
Hebrew;<NG/;ענג֜;עָנֹג
Hebrew;<NG[;ענג;ענג
Hebrew;RK=/;רך֜;רֹךְ
Hebrew;CLJH/;שׁליה֜;שִׁלְיָה
Hebrew;FWF[;שׂושׂ;שׂושׂ
Hebrew;NSX[;נסח;נסח
Hebrew;RG<[;רגע;רגע
Hebrew;RGZ=/;רגז֜;רַגָּז
Hebrew;KLJWN/;כליון֜;כִּלָּיֹון
Hebrew;D>BWN/;דאבון֜;דְּאָבֹון
Hebrew;TL>[;תלא;תלא
Hebrew;PXD[;פחד;פחד
Hebrew;CQWY/;שׁקוץ֜;שִׁקּוּץ
Hebrew;CRC/;שׁרשׁ֜;שֹׁרֶשׁ
Hebrew;R>C=/;ראשׁ֜;רֹאשׁ
Hebrew;L<NH/;לענה֜;לַעֲנָה
Hebrew;CRRWT/;שׁררות֜;שְׁרִרוּת
Hebrew;RWH/;רוה֜;רָוֶה
Hebrew;YM>/;צמא֜;צָמֵא
Hebrew;TXL>JM/;תחלאים֜;תַּחֲלֻאִים
Hebrew;MHPKH/;מהפכה֜;מַהְפֵּכָה
Hebrew;NTC[;נתשׁ;נתשׁ
Hebrew;CWB=[;שׁוב;שׁוב
Hebrew;CBWT/;שׁבות֜;שְׁבוּת
Hebrew;<RP[;ערף;ערף
Hebrew;LQX/;לקח֜;לֶקַח
Hebrew;F<JR==/;שׂעיר֜;שָׂעִיר
Hebrew;RBJBJM/;רביבים֜;רְבִיבִים
Hebrew;P<L/;פעל֜;פֹּעַל
Hebrew;<QC/;עקשׁ֜;עִקֵּשׁ
Hebrew;PTLTL/;פתלתל֜;פְּתַלְתֹּל
Hebrew;NBL/;נבל֜;נָבָל
Hebrew;JLL/;ילל֜;יְלֵל
Hebrew;JCJMWN/;ישׁימון֜;יְשִׁימֹון
Hebrew;>JCWN/;אישׁון֜;אִישֹׁון
Hebrew;<WR[;עור;עור
Hebrew;>BRH/;אברה֜;אֶבְרָה
Hebrew;TNWBH/;תנובה֜;תְּנוּבָה
Hebrew;FDJ/;שׂדי֜;שָׂדַי
Hebrew;KR/;כר֜;כַּר
Hebrew;XMR===/;חמר֜;חֶמֶר
Hebrew;CMN[;שׁמן;שׁמן
Hebrew;JCRWN/;ישׁרון֜;יְשֻׁרוּן
Hebrew;B<V[;בעט;בעט
Hebrew;<BH[;עבה;עבה
Hebrew;KFH[;כשׂה;כשׂה
Hebrew;>LWH/;אלוה֜;אֱלֹוהַּ
Hebrew;CD==/;שׁד֜;שֵׁד
Hebrew;F<R==[;שׂער;שׂער
Hebrew;CJH[;שׁיה;שׁיה
Hebrew;K<S/;כעס֜;כַּעַס
Hebrew;THPKWT/;תהפכות֜;תַּהְפֻּכֹות
Hebrew;>MN/;אמן֜;אֵמֻן
Hebrew;HBL/;הבל֜;הֶבֶל
Hebrew;QDX[;קדח;קדח
Hebrew;LHV[;להט;להט
Hebrew;MWSD/;מוסד֜;מֹוסָד
Hebrew;MZH/;מזה֜;מָזֶה
Hebrew;LXM=[;לחם;לחם
Hebrew;RCP/;רשׁף֜;רֶשֶׁף
Hebrew;QVB/;קטב֜;קֶטֶב
Hebrew;MRJRJ/;מרירי֜;מְרִירִי
Hebrew;ZXL[;זחל;זחל
Hebrew;BXWR/;בחור֜;בָּחוּר
Hebrew;P>H[;פאה;פאה
Hebrew;>NWC/;אנושׁ֜;אֱנֹושׁ
Hebrew;<YH/;עצה֜;עֵצָה
Hebrew;CDMH/;שׁדמה֜;שְׁדֵמָה
Hebrew;PTN/;פתן֜;פֶּתֶן
Hebrew;>KZR/;אכזר֜;אַכְזָר
Hebrew;KMS[;כמס;כמס
Hebrew;CLM==/;שׁלם֜;שִׁלֵּם
Hebrew;>JD/;איד֜;אֵיד
Hebrew;<TJD/;עתיד֜;עָתִיד
Hebrew;>ZL[;אזל;אזל
Hebrew;XSH[;חסה;חסה
Hebrew;NSJK=/;נסיך֜;נָסִיךְ
Hebrew;STRH/;סתרה֜;סִתְרָה
Hebrew;CNN[;שׁנן;שׁנן
Hebrew;JP<[;יפע;יפע
Hebrew;>TH[;אתה;אתה
Hebrew;DT/;דת֜;דָּת
Hebrew;XBB[;חבב;חבב
Hebrew;TKH[;תכה;תכה
Hebrew;DBRT/;דברת֜;דַּבֶּרֶת
Hebrew;QHLH/;קהלה֜;קְהִלָּה
Hebrew;JXD/;יחד֜;יַחַד
Hebrew;XSJD/;חסיד֜;חָסִיד
Hebrew;QVWRH/;קטורה֜;קְטֹורָה
Hebrew;JDJD/;ידיד֜;יָדִיד
Hebrew;XPP[;חפף;חפף
Hebrew;MGD/;מגד֜;מֶגֶד
Hebrew;GRC/;גרשׁ֜;גֶּרֶשׁ
Hebrew;CP</;שׁפע֜;שֶׁפַע
Hebrew;FPN[;שׂפן;שׂפן
Hebrew;SPN[;ספן;ספן
Hebrew;ZNQ[;זנק;זנק
Hebrew;DRWM/;דרום֜;דָּרֹום
Hebrew;MN<L/;מנעל֜;מִנְעָל
Hebrew;DB>/;דבא֜;דֹּבֶא
Hebrew;G>WH/;גאוה֜;גַּאֲוָה
Hebrew;CXQ/;שׁחק֜;שַׁחַק
Hebrew;M<NH/;מענה֜;מְעֹנָה
Hebrew;>CR=/;אשׁר֜;אֶשֶׁר
Hebrew;LX/;לח֜;לֵחַ
Hebrew;HGH[;הגה;הגה
Hebrew;XRC===/;חרשׁ֜;חֶרֶשׁ
Hebrew;RXB===/;רחב֜;רָחָב
Hebrew;M<BRH/;מעברה֜;מַעְבָּרָה
Hebrew;TQWH=/;תקוה֜;תִּקְוָה
Hebrew;GDJH/;גדיה֜;גִּדְיָה
Hebrew;>DM====/;אדם֜;אָדָם
Hebrew;YRTN/;צרתן֜;צָרְתָן
Hebrew;MYB/;מצב֜;מַצָּב
Hebrew;<BWR=/;עבור֜;עֲבוּר
Hebrew;CM<==/;שׁמע֜;שֹׁמַע
Hebrew;<KN/;עכן֜;עָכָן
Hebrew;ZBDJ/;זבדי֜;זַבְדִּי
Hebrew;BJT_>WN/;בית און֜;בֵּית אָוֶן
Hebrew;JG<[;יגע;יגע
Hebrew;CBRJM/;שׁברים֜;שְׁבָרִים
Hebrew;MWRD/;מורד֜;מֹורָד
Hebrew;>HH;אהה;אֲהָהּ
Hebrew;<KWR/;עכור֜;עָכֹור
Hebrew;JYT[;יצת;יצת
Hebrew;M>RB/;מארב֜;מַאְרָב
Hebrew;KJDWN/;כידון֜;כִּידֹון
Hebrew;GB<WN/;גבעון֜;גִּבְעֹון
Hebrew;YJR[;ציר;ציר
Hebrew;BLH/;בלה֜;בָּלֶה
Hebrew;N>D/;נאד֜;נֹאד
Hebrew;YJD=/;ציד֜;צַיִד
Hebrew;NQDJM/;נקדים֜;נִקֻּדִים
Hebrew;XM==/;חם֜;חָם
Hebrew;YJD[;ציד;ציד
Hebrew;KPJRH/;כפירה֜;כְּפִירָה
Hebrew;B>RWT/;בארות֜;בְּאֵרֹות
Hebrew;QRJT_J<RJM/;קרית יערים֜;קִרְיַת יְעָרִים
Hebrew;>DNJ_YDQ/;אדני צדק֜;אֲדֹנִי צֶדֶק
Hebrew;JRWCLM/;ירושׁלם֜;יְרוּשָׁלִַם
Hebrew;HWHM/;הוהם֜;הֹוהָם
Hebrew;PR>M/;פראם֜;פִּרְאָם
Hebrew;JRMWT/;ירמות֜;יַרְמוּת
Hebrew;JPJ</;יפיע֜;יָפִיעַ
Hebrew;LKJC/;לכישׁ֜;לָכִישׁ
Hebrew;DBJR=/;דביר֜;דְּבִיר
Hebrew;<GLWN/;עגלון֜;עֶגְלֹון
Hebrew;M<LH/;מעלה֜;מַעֲלֶה
Hebrew;BJT_XWRWN/;בית חורון֜;בֵּית חֹורֹון
Hebrew;<ZQH/;עזקה֜;עֲזֵקָה
Hebrew;MQDH/;מקדה֜;מַקֵּדָה
Hebrew;>JLWN==/;אילון֜;אַיָּלֹון
Hebrew;FRD[;שׂרד;שׂרד
Hebrew;QYJN/;קצין֜;קָצִין
Hebrew;HRM/;הרם֜;הֹרָם
Hebrew;GZR=/;גזר֜;גֶּזֶר
Hebrew;DBR=====/;דבר֜;דְּבִר
Hebrew;JBJN/;יבין֜;יָבִין
Hebrew;XYWR/;חצור֜;חָצֹור
Hebrew;MDWN=/;מדון֜;מָדֹון
Hebrew;CMRWN=/;שׁמרון֜;שִׁמְרֹון
Hebrew;>KCP/;אכשׁף֜;אַכְשָׁף
Hebrew;NPH/;נפה֜;נָפָה
Hebrew;DWR===/;דור֜;דֹּור
Hebrew;MRWM=/;מרום֜;מֵרֹום
Hebrew;MFRPWT_MJM/;משׂרפות מים֜;מִשְׂרְפֹות מַיִם
Hebrew;MYPH==/;מצפה֜;מִצְפֶּה
Hebrew;B<L_GD/;בעל גד֜;בַּעַל גָּד
Hebrew;TXNH/;תחנה֜;תְּחִנָּה
Hebrew;<NB=/;ענב֜;עֲנָב
Hebrew;GT=/;גת֜;גַּת
Hebrew;>CDWD/;אשׁדוד֜;אַשְׁדֹּוד
Hebrew;MXLQT/;מחלקת֜;מַחֲלֹקֶת
Hebrew;CQV[;שׁקט;שׁקט
Hebrew;GDR=/;גדר֜;גֶּדֶר
Hebrew;<DLM/;עדלם֜;עֲדֻלָּם
Hebrew;TPWX=/;תפוח֜;תַּפּוּחַ
Hebrew;XPR=/;חפר֜;חֵפֶר
Hebrew;>PQ/;אפק֜;אֲפֵק
Hebrew;CRWN/;שׁרון֜;שָׁרֹון
Hebrew;CMRWN_MR>WN/;שׁמרון מראון֜;שִׁמְרֹון מְראֹון
Hebrew;T<NK/;תענך֜;תַּעֲנַךְ
Hebrew;MGDW/;מגדו֜;מְגִדֹּו
Hebrew;QDC===/;קדשׁ֜;קֶדֶשׁ
Hebrew;JQN<M/;יקנעם֜;יָקְנְעָם
Hebrew;KRML==/;כרמל֜;כַּרְמֶל
Hebrew;TRYH/;תרצה֜;תִּרְצָה
Hebrew;GLJLH/;גלילה֜;גְּלִילָה
Hebrew;CJXWR/;שׁיחור֜;שִׁיחֹור
Hebrew;<QRWN/;עקרון֜;עֶקְרֹון
Hebrew;SRN=/;סרן֜;סֶרֶן
Hebrew;<ZTJ/;עזתי֜;עַזָּתִי
Hebrew;>CDWDJ/;אשׁדודי֜;אַשְׁדֹּודִי
Hebrew;>CQLWNJ/;אשׁקלוני֜;אֶשְׁקְלֹונִי
Hebrew;GTJ/;גתי֜;גִּתִּי
Hebrew;<QRWNJ/;עקרוני֜;עֶקְרֹונִי
Hebrew;M<RH===/;מערה֜;מְעָרָה
Hebrew;GBLJ/;גבלי֜;גִּבְלִי
Hebrew;MMLKWT/;ממלכות֜;מַמְלָכוּת
Hebrew;GCWR/;גשׁור֜;גְּשׁוּר
Hebrew;M<KT/;מעכת֜;מַעֲכָת
Hebrew;BJT_B<L_M<WN/;בית בעל מעון֜;בֵּית בַּעַל מְעֹון
Hebrew;MJP<T/;מיפעת֜;מֵיפַעַת
Hebrew;YRT_HCXR/;צרת השׁחר֜;צֶרֶת הַשַּׁחַר
Hebrew;NSJK/;נסיך֜;נָסִיךְ
Hebrew;RMH=/;רמה֜;רָמָה
Hebrew;MYPH/;מצפה֜;מִצְפֶּה
Hebrew;BVNJM/;בטנים֜;בְּטֹנִים
Hebrew;LDBR/;לדבר֜;לִדְבִר
Hebrew;BJT_HRM/;בית הרם֜;בֵּית הָרָם
Hebrew;YPWN=/;צפון֜;צָפֹון
Hebrew;MSH[;מסה;מסה
Hebrew;XYRWN=/;חצרון֜;חֶצְרֹון
Hebrew;>DR===/;אדר֜;אַדָּר
Hebrew;QRQ<=/;קרקע֜;קַרְקַע
Hebrew;BJT_XGLH/;בית חגלה֜;בֵּית חָגְלָה
Hebrew;BJT_H<RBH/;בית הערבה֜;בֵּית הָעֲרָבָה
Hebrew;BHN=/;בהן֜;בֹּהַן
Hebrew;M<LH_>DMJM/;מעלה אדמים֜;מַעֲלֵה אֲדֻמִּים
Hebrew;<JN_CMC/;עין שׁמשׁ֜;עֵין שֶׁמֶשׁ
Hebrew;<JN_RGL/;עין רגל֜;עֵין רֹגֵל
Hebrew;BN_HNM/;בן הנם֜;בֶּן הִנֹּם
Hebrew;HNM/;הנם֜;הִנֹּם
Hebrew;RP>JM==/;רפאים֜;רְפָאִים
Hebrew;T>R[;תאר;תאר
Hebrew;NPTWX/;נפתוח֜;נֶפְתֹּוחַ
Hebrew;<PRWN=/;עפרון֜;עֶפְרֹון
Hebrew;B<LH=/;בעלה֜;בַּעֲלָה
Hebrew;J<RJM/;יערים֜;יְעָרִים
Hebrew;KSLWN/;כסלון֜;כְּסָלֹון
Hebrew;BJT_CMC/;בית שׁמשׁ֜;בֵּית שֶׁמֶשׁ
Hebrew;CKRWN=/;שׁכרון֜;שִׁכְּרֹון
Hebrew;JBN>L/;יבנאל֜;יַבְנְאֵל
Hebrew;QRJT_SPR/;קרית ספר֜;קִרְיַת סֵפֶר
Hebrew;<KSH/;עכסה֜;עַכְסָה
Hebrew;<TNJ>L/;עתניאל֜;עָתְנִיאֵל
Hebrew;YNX[;צנח;צנח
Hebrew;GLH/;גלה֜;גֻּלָּה
Hebrew;<LJ/;עלי֜;עִלִּי
Hebrew;QBY>L/;קבצאל֜;קַבְצְאֵל
Hebrew;<DR=/;עדר֜;עֵדֶר
Hebrew;JGWR=/;יגור֜;יָגוּר
Hebrew;QJNH=/;קינה֜;קִינָה
Hebrew;DJMWNH/;דימונה֜;דִּימֹונָה
Hebrew;<D<DH/;עדעדה֜;עַדְעָדָה
Hebrew;JTNN/;יתנן֜;יִתְנָן
Hebrew;ZJP/;זיף֜;זִיף
Hebrew;VLM/;טלם֜;טֶלֶם
Hebrew;B<LWT/;בעלות֜;בְּעָלֹות
Hebrew;XYWR_XDTH/;חצור חדתה֜;חָצֹור חֲדַתָּה
Hebrew;QRJWT/;קריות֜;קְרִיֹּות
Hebrew;>MM/;אמם֜;אֲמָם
Hebrew;CM<=====/;שׁמע֜;שְׁמַע
Hebrew;MWLDH/;מולדה֜;מֹולָדָה
Hebrew;XYR_GDH/;חצר גדה֜;חֲצַר גַּדָּה
Hebrew;XCMWN/;חשׁמון֜;חֶשְׁמֹון
Hebrew;BJT_PLV/;בית פלט֜;בֵּית פֶּלֶט
Hebrew;XYR_CW<L/;חצר שׁועל֜;חֲצַר שׁוּעָל
Hebrew;BZJWTJH/;בזיותיה֜;בִּזְיֹותְיָה
Hebrew;<YM===/;עצם֜;עֶצֶם
Hebrew;>LTWLD/;אלתולד֜;אֶלְתֹּולַד
Hebrew;KSJL==/;כסיל֜;כְּסִיל
Hebrew;YQLG/;צקלג֜;צִקְלַג
Hebrew;MDMNH===/;מדמנה֜;מַדְמַנָּה
Hebrew;SNSNH=/;סנסנה֜;סַנְסַנָּה
Hebrew;LB>WT/;לבאות֜;לְבָאֹות
Hebrew;CLXJM=/;שׁלחים֜;שִׁלְחִים
Hebrew;<JN_RMWN/;עין רמון֜;עֵין רִמֹּון
Hebrew;>CT>L/;אשׁתאל֜;אֶשְׁתָּאֹל
Hebrew;YR<H=/;צרעה֜;צָרְעָה
Hebrew;>CNH/;אשׁנה֜;אַשְׁנָה
Hebrew;ZNWX/;זנוח֜;זָנֹוחַ
Hebrew;<JN_GNJM/;עין גנים֜;עֵין גַּנִּים
Hebrew;<JNM/;עינם֜;עֵינָם
Hebrew;FWKH=/;שׂוכה֜;שֹׂוכֹה
Hebrew;C<RJM/;שׁערים֜;שַׁעֲרַיִם
Hebrew;<DJTJM/;עדיתים֜;עֲדִיתַיִם
Hebrew;GDRH=/;גדרה֜;גְּדֵרָה
Hebrew;GDRTJM/;גדרתים֜;גְּדֵרֹתָיִם
Hebrew;YNN/;צנן֜;צְנָן
Hebrew;XDCH/;חדשׁה֜;חֲדָשָׁה
Hebrew;MGDL_GD/;מגדל גד֜;מִגְדַּל גָּד
Hebrew;DL<N/;דלען֜;דִּלְעָן
Hebrew;JQT>L/;יקתאל֜;יָקְתְאֵל
Hebrew;BYQT/;בצקת֜;בָּצְקַת
Hebrew;KBWN/;כבון֜;כַּבֹּון
Hebrew;LXMS/;לחמס֜;לַחְמָס
Hebrew;KTLJC/;כתלישׁ֜;כִּתְלִישׁ
Hebrew;GDRWT/;גדרות֜;גְּדֵרֹות
Hebrew;BJT_DGWN/;בית דגון֜;בֵּית דָּגֹון
Hebrew;N<MH=/;נעמה֜;נַעֲמָה
Hebrew;<TR=/;עתר֜;עֶתֶר
Hebrew;<CN==/;עשׁן֜;עָשָׁן
Hebrew;JPTX=/;יפתח֜;יִפְתָּח
Hebrew;NYJB=/;נציב֜;נְצִיב
Hebrew;Q<JLH/;קעילה֜;קְעִילָה
Hebrew;>KZJB/;אכזיב֜;אַכְזִיב
Hebrew;MRCH=/;מרשׁה֜;מָרֵשָׁה
Hebrew;CMJR==/;שׁמיר֜;שָׁמִיר
Hebrew;JTR===/;יתר֜;יַתִּר
Hebrew;DNH/;דנה֜;דַּנָּה
Hebrew;QRJT_SNH/;קרית סנה֜;קִרְיַת סַנָּה
Hebrew;>CTM</;אשׁתמע֜;אֶשְׁתְּמֹעַ
Hebrew;<NJM/;ענים֜;עָנִים
Hebrew;XLN=/;חלן֜;חֹלֹן
Hebrew;GLH=/;גלה֜;גִּלֹה
Hebrew;>RB==/;ארב֜;אֲרַב
Hebrew;RWMH=/;רומה֜;רוּמָה
Hebrew;>C<N/;אשׁען֜;אֶשְׁעָן
Hebrew;JNWM/;ינום֜;יָנוּם
Hebrew;BJT_TPWX/;בית תפוח֜;בֵּית תַּפּוּחַ
Hebrew;>PQH/;אפקה֜;אֲפֵקָה
Hebrew;XMVH/;חמטה֜;חֻמְטָה
Hebrew;YJ<R/;ציער֜;צִיעֹר
Hebrew;M<WN=/;מעון֜;מָעֹון
Hebrew;JWVH/;יוטה֜;יוּטָּה
Hebrew;JZR<>L/;יזרעאל֜;יִזְרְעֶאל
Hebrew;JQD<M/;יקדעם֜;יָקְדְעָם
Hebrew;QJN===/;קין֜;קַיִן
Hebrew;GB<H=/;גבעה֜;גִּבְעָה
Hebrew;XLXWL/;חלחול֜;חַלְחוּל
Hebrew;BJT_YWR/;בית צור֜;בֵּית צוּר
Hebrew;GDR==/;גדר֜;גְּדֹר
Hebrew;M<RT/;מערת֜;מַעֲרָת
Hebrew;BJT_<NWT/;בית ענות֜;בֵּית עֲנֹות
Hebrew;>LTQN/;אלתקן֜;אֶלְתְּקֹן
Hebrew;QRJT_B<L/;קרית בעל֜;קִרְיַת בַּעַל
Hebrew;MDJN==/;מדין֜;מִדִּין
Hebrew;SKKH/;סככה֜;סְכָכָה
Hebrew;NBCN/;נבשׁן֜;נִבְשָׁן
Hebrew;<JR_HMLX/;עיר המלח֜;עִיר הַמֶּלַח
Hebrew;<JN_GDJ/;עין גדי֜;עֵין גֶּדִי
Hebrew;>RKJ/;ארכי֜;אַרְכִּי
Hebrew;JPLVJ/;יפלטי֜;יַפְלֵטִי
Hebrew;TXTWN/;תחתון֜;תַּחְתֹּון
Hebrew;<VRWT_>DR/;עטרות אדר֜;עַטְרֹות אַדָּר
Hebrew;MKMTT/;מכמתת֜;מִכְמְתָת
Hebrew;T>NT_CLH/;תאנת שׁלה֜;תַּאֲנַת שִׁלֹה
Hebrew;JNWXH/;ינוחה֜;יָנֹוחָה
Hebrew;N<RH==/;נערה֜;נַעֲרָה
Hebrew;QNH=/;קנה֜;קָנָה
Hebrew;MBDLH/;מבדלה֜;מִבְדָּלָה
Hebrew;>BJ<ZR/;אביעזר֜;אֲבִיעֶזֶר
Hebrew;<JN_TPWX/;עין תפוח֜;עֵין תַּפּוּחַ
Hebrew;BJT_C>N/;בית שׁאן֜;בֵּית שְׁאָן
Hebrew;JBL<M/;יבלעם֜;יִבְלְעָם
Hebrew;D>R/;דאר֜;דֹּאר
Hebrew;<JN_DWR/;עין דור֜;עֵין דֹּור
Hebrew;NPT=/;נפת֜;נֶפֶת
Hebrew;BR>==[;ברא;ברא
Hebrew;CLH/;שׁלה֜;שִׁלֹה
Hebrew;GLJLWT/;גלילות֜;גְּלִילֹות
Hebrew;QYJY/;קציץ֜;קְצִיץ
Hebrew;YMRJM/;צמרים֜;צְמָרַיִם
Hebrew;PRH=/;פרה֜;פָּרָה
Hebrew;<PRH/;עפרה֜;עָפְרָה
Hebrew;KPR==/;כפר֜;כָּפָר
Hebrew;<MNH/;עמנה֜;עַמֹּנָה
Hebrew;<PNJ/;עפני֜;עָפְנִי
Hebrew;GB</;גבע֜;גֶּבַע
Hebrew;RMH==/;רמה֜;רָמָה
Hebrew;MYH==/;מצה֜;מֹצָה
Hebrew;RQM=/;רקם֜;רֶקֶם
Hebrew;JRP>L/;ירפאל֜;יִרְפְּאֵל
Hebrew;TR>LH/;תראלה֜;תַּרְאֲלָה
Hebrew;YL<==/;צלע֜;צֵלָע
Hebrew;>LP===/;אלף֜;אֶלֶף
Hebrew;GB<T/;גבעת֜;גִּבְעַת
Hebrew;QRJT/;קרית֜;קִרְיַת
Hebrew;BLH=/;בלה֜;בָּלָה
Hebrew;BTW>L=/;בתואל֜;בְּתוּאֵל
Hebrew;BJT_HMRKBWT/;בית המרכבות֜;בֵּית הַמַּרְכָּבֹות
Hebrew;XYR_SWSH/;חצר סוסה֜;חֲצַר סוּסָה
Hebrew;BJT_LB>WT/;בית לבאות֜;בֵּית לְבָאֹות
Hebrew;CRWXN/;שׁרוחן֜;שָׁרוּחֶן
Hebrew;RMWN=/;רמון֜;רִמֹּון
Hebrew;B<LT_B>R/;בעלת באר֜;בַּעֲלַת בְּאֵר
Hebrew;FRJD=/;שׂריד֜;שָׂרִיד
Hebrew;MR<LH/;מרעלה֜;מַרְעֲלָה
Hebrew;DBCT=/;דבשׁת֜;דַּבֶּשֶׁת
Hebrew;KSLT_TBR/;כסלת תבר֜;כִּסְלֹת תָּבֹר
Hebrew;DBRT=/;דברת֜;דָּבְרַת
Hebrew;JPJ<=/;יפיע֜;יָפִיעַ
Hebrew;GT/;גת֜;גַּת
Hebrew;N<H=/;נעה֜;נֵעָה
Hebrew;XNTN/;חנתן֜;חַנָּתֹן
Hebrew;JPTX_>L/;יפתח אל֜;יִפְתַּח אֵל
Hebrew;QVT/;קטת֜;קַטָּת
Hebrew;NHLL=/;נהלל֜;נַהֲלָל
Hebrew;JD>LH/;ידאלה֜;יִדְאֲלָה
Hebrew;KSWLT/;כסולת֜;כְּסוּלֹת
Hebrew;CWNM/;שׁונם֜;שׁוּנֵם
Hebrew;XPRJM/;חפרים֜;חֲפָרַיִם
Hebrew;CJ>N/;שׁיאן֜;שִׁיאֹן
Hebrew;>NXRT/;אנחרת֜;אֲנָחֲרַת
Hebrew;RBJT/;רבית֜;רַבִּית
Hebrew;QCJWN/;קשׁיון֜;קִשְׁיֹון
Hebrew;>BY/;אבץ֜;אָבֶץ
Hebrew;RMT/;רמת֜;רֶמֶת
Hebrew;<JN_XDH/;עין חדה֜;עֵין חַדָּה
Hebrew;BJT_PYY/;בית פצץ֜;בֵּית פַּצֵּץ
Hebrew;TBWR/;תבור֜;תָּבֹור
Hebrew;CXYJMH/;שׁחצימה֜;שַׁחֲצִימָה
Hebrew;XLQT/;חלקת֜;חֶלְקַת
Hebrew;XLJ==/;חלי֜;חֲלִי
Hebrew;BVN=/;בטן֜;בֶּטֶן
Hebrew;>LMLK/;אלמלך֜;אַלַּמֶּלֶךְ
Hebrew;<M<D/;עמעד֜;עַמְעָד
Hebrew;MC>L/;משׁאל֜;מִשְׁאָל
Hebrew;CJXWR_LBNT/;שׁיחור לבנת֜;שִׁיחֹור לִבְנָת
Hebrew;BJT_H<MQ/;בית העמק֜;בֵּית הָעֵמֶק
Hebrew;N<J>L/;נעיאל֜;נְעִיאֵל
Hebrew;KBWL/;כבול֜;כָּבוּל
Hebrew;<BRN/;עברן֜;עֶבְרֹן
Hebrew;XMWN/;חמון֜;חַמֹּון
Hebrew;YR====/;צר֜;צֹר
Hebrew;XSH/;חסה֜;חֹסָה
Hebrew;<MH=/;עמה֜;עֻמָה
Hebrew;XLP=/;חלף֜;חֵלֶף
Hebrew;Y<NNJM/;צעננים֜;צַעֲנַנִּים
Hebrew;>DMJ_HNQB/;אדמי הנקב֜;אֲדָמִי הַנֶּקֶב
Hebrew;LQWM/;לקום֜;לַקּוּם
Hebrew;>ZNWT_TBWR/;אזנות תבור֜;אַזְנֹות תָּבֹור
Hebrew;XQQ/;חקק֜;חֻקֹּק
Hebrew;YDJM/;צדים֜;צִדִּים
Hebrew;YR=====/;צר֜;צֵר
Hebrew;XMT==/;חמת֜;חַמַּת
Hebrew;RQT/;רקת֜;רַקַּת
Hebrew;>DMH==/;אדמה֜;אֲדָמָה
Hebrew;<JN_XYWR/;עין חצור֜;עֵין חָצֹור
Hebrew;JR>WN/;יראון֜;יִרְאֹון
Hebrew;MGDL_>L/;מגדל אל֜;מִגְדַּל אֵל
Hebrew;XRM===/;חרם֜;חֳרֵם
Hebrew;BJT_<NT/;בית ענת֜;בֵּית עֲנָת
Hebrew;<JR_CMC/;עיר שׁמשׁ֜;עִיר שֶׁמֶשׁ
Hebrew;C<LBJN/;שׁעלבין֜;שַׁעֲלַבִּין
Hebrew;JTLH/;יתלה֜;יִתְלָה
Hebrew;>JLWN=/;אילון֜;אֵילֹון
Hebrew;>LTQ>/;אלתקא֜;אֶלְתְּקֵא
Hebrew;GBTWN/;גבתון֜;גִּבְּתֹון
Hebrew;B<LT/;בעלת֜;בַּעֲלַת
Hebrew;JHD/;יהד֜;יְהוּד
Hebrew;BNJ_BRQ/;בני ברק֜;בְּנֵי בְרַק
Hebrew;GT_RMWN/;גת רמון֜;גַּת רִמֹּון
